Data_type,Size,Features,Task,Model,Hyperparameters,Accuracy,Carbon_Emissions_kg
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.06951927961775606}",89.92,0.000601
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.016237767391887217}",89.36,0.000587
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 3.359818286283781}",89.51,0.000958
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.04281332398719394}",89.74,0.000636
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.06951927961775606}",89.92,0.000602
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.18329807108324356}",89.87,0.0006559999999999
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.11288378916846889}",90.01,0.000673
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 100.0}",89.11,0.0023612
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.7847599703514611}",89.79,0.000822
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 8.858667904100823}",89.33,0.0011013
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 37.92690190732246}",89.17,0.0013383
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.7847599703514611}",89.79,0.000824
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 5.455594781168514}",89.4,0.0010075
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 61.584821106602604}",89.12,0.0016566
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 2.06913808111479}",89.60000000000001,0.000883
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.7847599703514611}",89.79,0.00082
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 14.38449888287663}",89.27000000000001,0.0012075
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 1.2742749857031335}",89.71000000000001,0.000848
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 5.455594781168514}",89.4,0.0010055
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 100.0}",89.11,0.002361
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.026366508987303583}",89.59,0.000628
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 61.584821106602604}",89.12,0.0016562999999999
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.026366508987303583}",89.59,0.000629
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.18329807108324356}",89.87,0.000655
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 14.38449888287663}",89.27000000000001,0.0012047
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.4832930238571752}",89.85,0.0007509999999999
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.026366508987303583}",89.59,0.000628
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 3.359818286283781}",89.51,0.000937
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 100.0}",89.11,0.0023779
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.01}",88.92999999999999,0.000567
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.016237767391887217}",89.36,0.000578
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.11288378916846889}",90.01,0.000672
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 37.92690190732246}",89.17,0.001334
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 14.38449888287663}",89.27000000000001,0.0012079
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 2.06913808111479}",89.60000000000001,0.000883
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.01}",88.92999999999999,0.000566
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 5.455594781168514}",89.4,0.0010053
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.01}",88.92999999999999,0.000567
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.04281332398719394}",89.74,0.000628
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 14.38449888287663}",89.27000000000001,0.0012118
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.4832930238571752}",89.85,0.000755
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 1.2742749857031335}",89.71000000000001,0.000848
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.026366508987303583}",89.59,0.00063
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 14.38449888287663}",89.27000000000001,0.0012133
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 8.858667904100823}",89.33,0.0011011
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 100.0}",89.11,0.0023692
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 37.92690190732246}",89.17,0.001338
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 2.06913808111479}",89.60000000000001,0.000887
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 1.2742749857031335}",89.71000000000001,0.00085
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 23.357214690901213}",89.22,0.0013348
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 5.455594781168514}",89.4,0.0010103
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 100.0}",89.11,0.0023695
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.016237767391887217}",89.36,0.0005819999999999
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 14.38449888287663}",89.27000000000001,0.0012119
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.11288378916846889}",90.01,0.000675
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.29763514416313175}",89.87,0.000731
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.06951927961775606}",89.92,0.000593
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.01}",88.92999999999999,0.000567
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 5.455594781168514}",89.4,0.0010089
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 100.0}",89.11,0.0023676
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 61.584821106602604}",89.12,0.0016622
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 1.2742749857031335}",89.71000000000001,0.00085
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.29763514416313175}",89.87,0.000731
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.29763514416313175}",89.87,0.000732
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 61.584821106602604}",89.12,0.0016781
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.4832930238571752}",89.85,0.000755
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.04281332398719394}",89.74,0.000626
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 3.359818286283781}",89.51,0.00094
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.04281332398719394}",89.74,0.000628
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.01}",88.92999999999999,0.000567
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.016237767391887217}",89.36,0.0005819999999999
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.11288378916846889}",90.01,0.000675
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.026366508987303583}",89.59,0.000632
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 1.2742749857031335}",89.71000000000001,0.000851
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 37.92690190732246}",89.17,0.0013403
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.18329807108324356}",89.87,0.00066
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 61.584821106602604}",89.12,0.0016600999999999
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.01}",88.92999999999999,0.000569
Text,127600,5000,Text Classification,LinearSVC,"{""C"": 0.06951927961775606}",89.92,0.000596
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 100.0, ""penalty"": ""l1""}",87.74,0.2307291
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 0.1, ""penalty"": ""l2""}",88.94999999999999,0.000542
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 0.29763514416313175, ""penalty"": ""l1""}",88.66000000000001,0.0213804999999999
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 0.1, ""penalty"": ""l1""}",86.35000000000001,0.0108957999999999
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 3.79269019073225, ""penalty"": ""l2""}",89.4,0.000808
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 2.636650898730358, ""penalty"": ""l1""}",89.24,0.0886493
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 2.636650898730358, ""penalty"": ""l2""}",89.5,0.000648
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 48.32930238571752, ""penalty"": ""l2""}",88.35,0.002737
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 48.32930238571752, ""penalty"": ""l2""}",88.36,0.0027348999999999
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 0.1, ""penalty"": ""l1""}",86.35000000000001,0.0108501
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 0.8858667904100825, ""penalty"": ""l1""}",89.5,0.0471426999999999
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 5.455594781168517, ""penalty"": ""l2""}",89.21,0.000975
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 33.59818286283781, ""penalty"": ""l2""}",88.55,0.0027259
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 0.29763514416313175, ""penalty"": ""l2""}",89.52,0.000592
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 1.8329807108324356, ""penalty"": ""l2""}",89.55,0.000615
Text,127600,5000,Text Classification,LogisticRegression,"{""C"": 7.847599703514611, ""penalty"": ""l1""}",88.77000000000001,0.1392703
